id,university_id,university,campus_name,campus_address,department,country,city,degree,language,status,status_color,years,fees,discount_fees,cash_fees,deposit_fee,currency,fees_note,prep_school_fee
1766,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,تقنيات نظم المعلومات الصحية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1765,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,خدمة الرعاية المنزلية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1764,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,تكنولوجيا المختبرات,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1763,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,إدارة المؤسسات الصحية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1762,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,التوثيق الطبي والسكرتارية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1761,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,تقنيات التصوير الطبي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1760,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,المختبر الطبي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1759,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,الترويج والتسويق الطبي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1758,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,النباتات الطبية والعطرية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1757,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,صحة الفم والأسنان,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1756,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,التكنولوجيا النووية والسلامة الإشعاعية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1755,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,خدمات غرفة العمليات,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1754,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,البصريات,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1753,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,الأطراف الاصطناعية وتقويم العظام,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1752,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,تقنيات مختبر علم الأمراض,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1751,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,خدمات الصيدلية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1750,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,العلاج الطبيعي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1749,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,العلاج الإشعاعي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1748,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,الضمان الاجتماعي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1747,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,العمل الاجتماعي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1746,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,صحة وسلامة العمل,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1745,24,جامعة أسكودار,Çarşı Campus,Mimar Sinan Mah. Selman-ı Pak Cad. İsmail Dümbüllü Sok. No:4 34664 Üsküdar / Istanbul,علم الأقدام,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,2800,2800,2660,1000,USD,-,1500
1744,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علوم الطب الشرعي,تركيا,إسطنبول,دكتوراه,التركية,متاح,#28D094,2026-2027,7800,7800,7020,1000,USD,-,1500
1743,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علوم الطب الشرعي,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1742,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علوم الطب الشرعي,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,5100,5100,4590,1000,USD,-,1500
1741,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الكيمياء الجنائية وعلم السموم,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1740,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الكيمياء الجنائية وعلم السموم,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1739,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,العدالة الجنائية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1738,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,العدالة الجنائية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1737,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الأمن الحيوي,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1736,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,البيولوجيا الجزيئية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1735,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,البيولوجيا الجزيئية,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,4400
1734,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,البيولوجيا الجزيئية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1733,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,البيولوجيا الجزيئية,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,4400
1732,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الإدارة الهندسية,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,4400
1731,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الإدارة الهندسية,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,4400
1730,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الهندسة الكهربائية والإلكترونية,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,#28D094,2026-2027,5100,5100,4590,1000,USD,-,4400
1729,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الهندسة الكهربائية والإلكترونية,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,#28D094,2026-2027,5700,5700,5130,1000,USD,-,4400
1728,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الأمن السيبراني,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1727,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الأمن السيبراني,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1726,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الأمن السيبراني,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,4400
1725,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الأمن السيبراني,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,#28D094,2026-2027,5700,5700,5130,1000,USD,-,4400
1724,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,هندسة الكمبيوتر,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1723,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,هندسة الكمبيوتر,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1722,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,هندسة الكمبيوتر,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,#28D094,2026-2027,5100,5100,4590,1000,USD,-,4400
1721,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,هندسة الكمبيوتر,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,#28D094,2026-2027,5700,5700,5130,1000,USD,-,4400
1720,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الهندسة الكيميائية,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,4400
1719,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الهندسة الكيميائية,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,4400
1718,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,المعلوماتية الحيوية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1717,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,التكنولوجيا الحيوية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1716,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,التكنولوجيا الحيوية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1715,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الهندسة الحيوية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1714,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الهندسة الحيوية,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,4400
1713,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الهندسة الحيوية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1712,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الهندسة الحيوية,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,4400
1711,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,هندسة الذكاء الاصطناعي,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1710,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,هندسة الذكاء الاصطناعي,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1709,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علاج النطق واللغة,تركيا,إسطنبول,دكتوراه,التركية,متاح,#28D094,2026-2027,9000,9000,8100,1000,USD,-,1500
1708,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علم الوراثة الطبية,تركيا,إسطنبول,دكتوراه,التركية,متاح,#28D094,2026-2027,9000,9000,8100,1000,USD,-,1500
1707,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علم وظائف الأعضاء,تركيا,إسطنبول,دكتوراه,التركية,متاح,#28D094,2026-2027,9000,9000,8100,1000,USD,-,1500
1706,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الصحة والسلامة المهنية,تركيا,إسطنبول,دكتوراه,التركية,متاح,#28D094,2026-2027,7800,7800,7020,1000,USD,-,1500
1705,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,تمريض,تركيا,إسطنبول,دكتوراه,التركية,متاح,#28D094,2026-2027,9000,9000,8100,1000,USD,-,1500
1704,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علم الأعصاب,تركيا,إسطنبول,دكتوراه,التركية,متاح,#28D094,2026-2027,9000,9000,8100,1000,USD,-,1500
1703,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,إدارة الصحة,تركيا,إسطنبول,دكتوراه,التركية,متاح,#28D094,2026-2027,7800,7800,7020,1000,USD,-,1500
1702,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,التشريح السريري,تركيا,إسطنبول,دكتوراه,التركية,متاح,#28D094,2026-2027,9000,9000,8100,1000,USD,-,1500
1701,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علاج النطق واللغة,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1700,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علاج النطق واللغة,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1699,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,العمل الاجتماعي,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1698,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,العمل الاجتماعي,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1697,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,العلاج الطبيعي والتأهيل,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1696,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,العلاج الطبيعي والتأهيل,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1695,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,نضح,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1694,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,نضح,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1693,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,العلاج الوظيفي,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1692,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,العلاج الوظيفي,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1691,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الصحة والسلامة المهنية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1690,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الصحة والسلامة المهنية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1689,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,التغذية وعلم الحمية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1688,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,التغذية وعلم الحمية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1687,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علم الأعصاب,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1686,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علم الأعصاب,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1685,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علم الأعصاب,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,4400
1684,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,علم الأعصاب,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,4400
1683,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,القبالة,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1682,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,القبالة,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1681,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,إدارة الصحة,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1680,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,إدارة الصحة,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1679,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,المعلوماتية الصحية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1678,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,المعلوماتية الصحية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1677,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,تمريض,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1676,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,تمريض,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1675,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,تنمية الطفل,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1674,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,تنمية الطفل,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1673,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,استشارات الإدمان وإعادة التأهيل,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,4400,4400,3960,1000,USD,-,1500
1672,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,استشارات الإدمان وإعادة التأهيل,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,4800,4800,4320,1000,USD,-,1500
1671,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,فكر وتاريخ وأدب الحضارة الإسلامية,تركيا,إسطنبول,دكتوراه,التركية,متاح,#28D094,2026-2027,13300,13300,11970,1000,USD,-,1500
1670,24,جامعة أسكودار,Altunizade Main Campus,Altunizade Mh. University Street No:14 34662 Üsküdar / Istanbul / Turkey,الثقافة والأدب الصوفي,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,7500,7500,6750,1000,USD,-,1500
