type,id,university,campus_name,campus_address,department_or_scope,country,city,degree,language,status,years,fees,discount_fees_or_price,cash_fees,deposit_fee,currency,notes,extra
program,656,جامعة إشيك,Şile Campus,"Meşrutiyet Mahallesi, Üniversite Sokak, No:2, 34980 Şile/İstanbul",الهندسة الكهربائية والإلكترونية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3240,2700,2700,3240,USD,يمكن للطالب دفع 5000 USD على 3 أقساط؛ هذا المبلغ يشمل رسوم السكن الطلابي.,2700
program,655,جامعة إشيك,Şile Campus,"Meşrutiyet Mahallesi, Üniversite Sokak, No:2, 34980 Şile/İstanbul",هندسة الكمبيوتر,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3240,2700,2700,3240,USD,يمكن للطالب دفع 5000 USD على 3 أقساط؛ هذا المبلغ يشمل رسوم السكن الطلابي.,2700
program,654,جامعة إشيك,Şile Campus,"Meşrutiyet Mahallesi, Üniversite Sokak, No:2, 34980 Şile/İstanbul",الهندسة المدنية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3240,2700,2700,3240,USD,يمكن للطالب دفع 5000 USD على 3 أقساط؛ هذا المبلغ يشمل رسوم السكن الطلابي.,2700
program,653,جامعة إشيك,Şile Campus,"Meşrutiyet Mahallesi, Üniversite Sokak, No:2, 34980 Şile/İstanbul",الهندسة الطبية الحيوية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,3240,2700,2700,3240,USD,يمكن للطالب دفع 5000 USD على 3 أقساط؛ هذا المبلغ يشمل رسوم السكن الطلابي.,2700
program,652,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علوم التمرين والتدريب,تركيا,إسطنبول,دكتوراه,التركية,متاح,2026-2027,6000,6000,6000,2500,USD,-,2000
program,651,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الإدارة الرياضية,تركيا,إسطنبول,دكتوراه,التركية,متاح,2026-2027,6000,6000,6000,2500,USD,-,2000
program,650,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,فن الطهو,تركيا,إسطنبول,دكتوراه,التركية,متاح,2026-2027,6000,6000,6000,2500,USD,-,2000
program,649,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,هندسة الطائرات,تركيا,إسطنبول,دكتوراه,التركية,متاح,2026-2027,6000,6000,6000,2500,USD,-,2000
program,648,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الهندسة المدنية,تركيا,إسطنبول,دكتوراه,التركية,متاح,2026-2027,6000,6000,6000,2500,USD,-,2000
program,647,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الهندسة المدنية,تركيا,إسطنبول,دكتوراه,الإنجليزية,متاح,2026-2027,8000,8000,8000,2500,USD,-,4500
program,646,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلوم السياسية والعلاقات الدولية,تركيا,إسطنبول,دكتوراه,التركية,متاح,2026-2027,6000,6000,6000,2500,USD,-,2000
program,645,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الاقتصاد والمالية,تركيا,إسطنبول,دكتوراه,التركية,متاح,2026-2027,6000,6000,6000,2500,USD,-,2000
program,644,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الاقتصاد والمالية,تركيا,إسطنبول,دكتوراه,الإنجليزية,متاح,2026-2027,8000,8000,8000,2500,USD,-,4500
program,643,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,إدارة الأعمال,تركيا,إسطنبول,دكتوراه,التركية,متاح,2026-2027,6000,6000,6000,2500,USD,-,2000
program,642,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,إدارة الأعمال,تركيا,إسطنبول,دكتوراه,الإنجليزية,متاح,2026-2027,8000,8000,8000,2500,USD,-,4500
program,641,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علوم التمرين والتدريب,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,640,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علوم التمرين والتدريب,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,639,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الإدارة الرياضية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,638,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الإدارة الرياضية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,637,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,المجالات النفسية والاجتماعية في الرياضة,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,636,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,المجالات النفسية والاجتماعية في الرياضة,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,635,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علم نفس الإدمان,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,9000,9000,9000,4500,USD,-,2000
program,634,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علم النفس العيادي,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,60000,60000,60000,30000,USD,-,2000
program,633,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علم النفس العيادي,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,70000,70000,70000,35000,USD,-,2000
program,632,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علم النفس,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,8000,8000,8000,4000,USD,-,2000
program,631,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علم النفس,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,10000,10000,10000,5000,USD,-,2000
program,630,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علم السمع,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,629,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,إدارة الرعاية الصحية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,628,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,إدارة الرعاية الصحية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,627,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الصحة والسلامة المهنية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,626,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الصحة والسلامة المهنية (تعليم عن بعد),تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,625,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الصحة والسلامة المهنية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,624,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الإعلام الجديد والاتصال والصحافة,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,623,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,اللوجستيات والنقل الدولي,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,622,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,دراسات الأمن,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,621,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,تدريب الإرشاد السياحي,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,620,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلاقات العامة والدعاية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,619,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلاقات العامة والدعاية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,618,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,التجارة الدولية واللوجستيات,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,617,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,التجارة الدولية واللوجستيات,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,616,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,اللغة التركية وآدابها,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,615,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,اللغة التركية وآدابها,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,614,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علم الاجتماع,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,613,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,علم الاجتماع,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,612,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلوم الحاسوبية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,611,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلوم الحاسوبية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,610,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,تصميم الاتصالات المرئية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,609,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,تصميم الاتصالات المرئية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,608,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,فن الطهو,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,607,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,فن الطهو,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,606,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,تنمية الطفل,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,605,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,تنمية الطفل,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,604,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلاج الطبيعي والتأهيل,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,603,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلاج الطبيعي والتأهيل,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,602,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,التغذية وعلم الحمية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,601,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,التغذية وعلم الحمية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,600,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,هندسة الميكاترونكس,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,599,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الهندسة الكهربائية والإلكترونية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,598,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الهندسة الكهربائية والإلكترونية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,597,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الهندسة الكهربائية والإلكترونية,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,2026-2027,6500,6500,6500,3250,USD,-,4500
program,596,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الهندسة المدنية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,595,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الهندسة المدنية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,594,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الهندسة المدنية,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,2026-2027,5000,5000,5000,2500,USD,-,4500
program,593,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الهندسة المدنية,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,2026-2027,6500,6500,6500,3250,USD,-,4500
program,592,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,هندسة الكمبيوتر,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,591,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,هندسة الكمبيوتر,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5500,5500,5500,2750,USD,-,2000
program,590,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,هندسة الكمبيوتر,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,2026-2027,5500,5500,5500,2750,USD,-,4500
program,589,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,هندسة الكمبيوتر,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,2026-2027,6500,6500,6500,3250,USD,-,4500
program,588,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العمارة,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,587,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العمارة,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,586,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العمارة,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,2026-2027,5000,5000,5000,2500,USD,-,4500
program,585,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العمارة,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,2026-2027,7000,7000,7000,3500,USD,-,4500
program,584,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,هندسة الطائرات,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,583,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,هندسة الطائرات,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,582,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,هندسة الطائرات,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,2026-2027,6000,6000,6000,3000,USD,-,4500
program,581,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,هندسة الطائرات,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,2026-2027,7000,7000,7000,3500,USD,-,4500
program,580,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الإدارة الهندسية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,579,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الإدارة الهندسية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,578,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,إدارة الطيران,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,577,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,إدارة الطيران,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,576,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلوم السياسية والإدارة العامة,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,575,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلوم السياسية والإدارة العامة,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,2026-2027,5000,5000,5000,2500,USD,-,4500
program,574,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلوم السياسية والإدارة العامة,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,2026-2027,6000,6000,6000,3000,USD,-,4500
program,573,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلوم السياسية والعلاقات الدولية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,572,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلوم السياسية والعلاقات الدولية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,571,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلوم السياسية والعلاقات الدولية,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,2026-2027,5500,5500,5500,2750,USD,-,4500
program,570,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,العلوم السياسية والعلاقات الدولية,تركيا,إسطنبول,ماجستير مع أطروحة,الإنجليزية,متاح,2026-2027,6500,6500,6500,3250,USD,-,4500
program,569,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الاقتصاد والمالية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,2026-2027,4500,4500,4500,2250,USD,-,2000
program,568,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الاقتصاد والمالية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,2026-2027,5000,5000,5000,2500,USD,-,2000
program,567,جامعة إسطنبول جيليشيم,Avcılar Campus,Cihangir Mah. Şehit Jandarma Komando Er Hakan Öner Sk. No:1 Avcılar/İstanbul,الاقتصاد والمالية,تركيا,إسطنبول,ماجستير بدون أطروحة,الإنجليزية,متاح,2026-2027,5000,5000,5000,2500,USD,-,4500
